caliper,n_matched,pct_ell_retained,smd_word_count,smd_holistic_score
0.15,1809,80.61497326203208,0.000414001459737274,0.0005111886484683245
0.2,1819,81.06060606060606,0.0005983220901497053,0.0005083799196304737
0.3,1829,81.50623885918003,0.00029651772158680034,0.0005056018872830355
0.4,1840,81.99643493761141,0.0005173093485497437,0.0005025809091405891
0.5,1843,82.1301247771836,0.001058959046204445,0.0005017632612404821
0.75,1847,82.3083778966132,-0.0008129743654293875,0.0005006771935755412
1.0,1873,83.46702317290553,-0.00016939994853794338,-0.013824461421754976
1.5,1880,83.77896613190731,0.0015503248384236984,-0.018200055176989055
